match_date,match_time,match_id,hometeam,awayteam,bet_name,probability,odds,
2025-09-12,18:00:00,2349006,Al Shahaniya,Al Sadd,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",34,"3,4",
2025-09-12,20:00:00,2372545,Bodo Glimt,Kristiansund,"Toplam Gol Alt/Üst :: 2,5 Alt",34,"4,18",
2025-09-12,13:00:00,2372532,NE Metrostars,Croydon Kings,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"3,38",
2025-09-12,21:45:00,2326816,Finn Harps,Cork City,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,04",
2025-09-12,21:45:00,2372567,Marsilya,Lorient,Deplasman Herhangi Bir Yarıyı Kazanır :: Evet,34,"3,3",
2025-09-12,21:30:00,2341790,Valetta,Marsaxlokk,Maç Sonucu :: MS X,34,3,
2025-09-13,22:00:00,2288584,Fortaleza,Vitoria BA,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",34,"3,78",
2025-09-13,22:00:00,2288584,Fortaleza,Vitoria BA,"Toplam Gol Alt/Üst :: 3,5 Üst",34,"3,66",
2025-09-13,17:00:00,2285024,Bournemouth,Brighton,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,13",
2025-09-13,17:00:00,2284768,Crewe,Barnet,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,1",
2025-09-13,17:00:00,2285462,Fleetwood,Walsall,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,23",
2025-09-13,17:00:00,2288502,Samsunspor,Antalyaspor,Maç Sonucu :: MS X,34,"3,12",
2025-09-13,17:00:00,2288502,Samsunspor,Antalyaspor,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",34,"3,65",
2025-09-13,17:00:00,2288502,Samsunspor,Antalyaspor,"Toplam Gol Alt/Üst :: 3,5 Üst",34,"3,39",
2025-09-13,10:45:00,2369355,Bayswater,Olympic Kingsway SC,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"2,98",
2025-09-13,14:30:00,2285662,Nanjing City,Shenzhen Juniors,Maç Sonucu :: MS X,34,"3,07",
2025-09-13,21:30:00,2284665,St. Gallen,Lugano,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,18",
2025-09-13,14:00:00,2288536,HB Koege,Horsens,İkinci Yarı Sonucu :: 2.Y 1,34,"4,32",
2025-09-13,17:00:00,2284681,Sheffield Wed.,Bristol City,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,01",
2025-09-13,20:00:00,2285412,Atromitos,Aris ,İkinci Yarı Sonucu :: 2.Y 1,34,"3,06",
2025-09-13,18:00:00,2352256,Stade Tunisien,Esperance T.,İkinci Yarı Sonucu :: 2.Y 1,34,"3,18",
2025-09-13,17:00:00,2286173,Falkirk,ST Mirren,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,39",
2025-09-13,19:00:00,2288809,Çorum FK,Van Spor FK,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS X ve 4,5 Alt",34,"3,22",
2025-09-13,17:00:00,2284832,Peterhead,Hamilton,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,01",
2025-09-13,17:00:00,2284791,Coventry City,Norwich,Maç Sonucu :: MS X,34,"3,5",
2025-09-13,16:00:00,2286067,Pescara C.,Venezia,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",34,"3,38",
2025-09-13,16:00:00,2286067,Pescara C.,Venezia,İkinci Yarı Sonucu :: 2.Y 1,34,"3,81",
2025-09-13,17:30:00,2288095,ND Dravinja,ND Beltinci,Maç Sonucu :: MS X,34,"3,13",
2025-09-13,17:00:00,2352247,Gnistan,Inter Turku,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Evet,34,"3,15",
2025-09-13,22:00:00,2300943,Paysandu SC PA,America MG,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,34,"3,36",
2025-09-13,15:00:00,2285358,Hoffenheim II,Verl,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,1",
2025-09-13,15:00:00,2285972,Duisburg,Wehen,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,13",
2025-09-13,17:15:00,2288908,R. Sociedad,Real Madrid,İkinci Yarı Sonucu :: 2.Y 1,34,"4,38",
2025-09-13,14:30:00,2284776,Preston,M'Brough,İkinci Yarı Sonucu :: 2.Y 1,34,"2,97",
2025-09-13,22:00:00,2285160,Brentford,Chelsea,İkinci Yarı Sonucu :: 2.Y 1,34,"3,88",
2025-09-13,17:00:00,2285198,Patro Eisden M.,Lommel,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"3,01",
2025-09-13,15:00:00,2282113,Annecy FC,Reims,İkinci Yarı Sonucu :: 2.Y 1,34,"2,98",
2025-09-13,17:00:00,2286031,Elgin City,Stirling Alb,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"3,21",
2025-09-13,17:15:00,2289107,Mirandes,Deportivo,İkinci Yarı Sonucu :: 2.Y 1,34,"3,14",
2025-09-13,14:30:00,2285194,Oxford Utd.,Leicester,İkinci Yarı Sonucu :: 2.Y 1,34,"3,63",
2025-09-13,19:00:00,2285524,Zürih,Servette,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,11",
2025-09-13,20:00:00,2285483,Panaitolikos,Volos,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",34,"2,99",
2025-09-13,17:00:00,2284841,Braintree,York City,İkinci Yarı Sonucu :: 2.Y 1,34,"4,16",
2025-09-13,17:00:00,2286109,Swansea,Hull City,"Toplam Gol Alt/Üst :: 3,5 Üst",34,"3,15",
2025-09-13,17:00:00,2285018,Raufoss,Aalesunds,Maç Sonucu ve Karşılıklı Gol :: MS 2 ve Var,34,"2,95",
2025-09-13,17:00:00,2285507,Chesterfield,MK Dons,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,29",
2025-09-13,18:00:00,2348995,Al-Ahli Doha,Al Wakrah,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"2,97",
2025-09-13,18:00:00,2348995,Al-Ahli Doha,Al Wakrah,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,07",
2025-09-13,16:30:00,2284727,Heidenheim,B.Dortmund,İkinci Yarı Sonucu :: 2.Y 1,34,"4,22",
2025-09-13,17:00:00,2285857,Wrexham,QPR,Maç Sonucu :: MS X,34,"3,12",
2025-09-13,17:00:00,2285855,Dundee,Motherwell,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",34,"3,02",
2025-09-13,17:00:00,2285855,Dundee,Motherwell,İkinci Yarı Sonucu :: 2.Y 1,34,"3,48",
2025-09-13,17:00:00,2288577,Eyüpspor,Galatasaray,Deplasman Herhangi Bir Yarıyı Kazanır :: Hayır,34,"4,05",
2025-09-13,21:00:00,2359687,USM Alger,USM Khenchela,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",34,"3,52",
2025-09-13,19:00:00,2285002,Thun,Basel,İkinci Yarı Sonucu :: 2.Y 1,34,"3,15",
2025-09-13,17:00:00,2285988,West Brom,Derby County,Maç Sonucu :: MS X,34,"3,1",
2025-09-13,17:00:00,2285458,Stoke City,Birmingham,İkinci Yarı Sonucu :: 2.Y 1,34,"3,04",
2025-09-13,17:00:00,2285488,Haras Hodood,El Gouna,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Var",34,"3,13",
2025-09-13,21:45:00,2285167,Fiorentina,Napoli,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,22",
2025-09-13,04:00:00,2285448,Necaxa,Juarez,Maç Sonucu :: MS X,34,3,
2025-09-13,17:00:00,2285389,Portadown,Coleraine,İkinci Yarı Sonucu :: 2.Y 1,34,"4,27",
2025-09-13,17:00:00,2285254,Bristol R.,Barrow,Maç Sonucu :: MS X,34,"3,05",
2025-09-13,17:00:00,2285254,Bristol R.,Barrow,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",34,"3,05",
2025-09-14,04:00:00,2288240,Atlas,Santos Laguna,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"3,21",
2025-09-14,19:00:00,2287883,Navalcarnero,Rayo Vallecano B,Maç Sonucu :: MS X,34,"2,98",
2025-09-14,15:00:00,2289075,Hilleroed,Esbjerg,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,03",
2025-09-14,14:00:00,2287838,Southampton,Portsmouth,Maç Sonucu :: MS X,34,"3,45",
2025-09-14,00:30:00,2288612,Palmeiras,Internacional,"Toplam Gol Alt/Üst :: 3,5 Üst",34,"3,49",
2025-09-14,16:30:00,2285668,Bohemians Prag,Slovacko,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"2,95",
2025-09-14,21:30:00,2285508,Ofi Crete,PAOK,İkinci Yarı Sonucu :: 2.Y 1,34,"3,99",
2025-09-14,20:15:00,2288097,St. Truidense,KVC Westerlo,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,16",
2025-09-14,17:00:00,2288420,Kayserispor,Göztepe,İkinci Yarı Sonucu :: 2.Y 1,34,"3,14",
2025-09-14,21:45:00,2288306,Milan,Bologna,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",34,3,
2025-09-14,17:00:00,2288157,Talaea Gaish,Future FC,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",34,"3,09",
2025-09-14,21:00:00,2287819,Instituto,Argentinos J.,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",34,"3,05",
2025-09-14,19:30:00,2288745,Rostov,CSKA,İkinci Yarı Sonucu :: 2.Y 1,34,"3,34",
2025-09-14,15:00:00,2288937,Winterthur,Sion,İkinci Yarı Sonucu :: 2.Y 1,34,"2,95",
2025-09-14,02:00:00,2285314,Rhode Island FC,Indy Eleven,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"3,11",
2025-09-14,18:00:00,2288243,Sarpsborg,Sandefjord,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,11",
2025-09-14,18:00:00,2284992,Uni. Craiova,Farul Cons.,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"3,07",
2025-09-14,19:00:00,2288222,Amed Sportif,Pendikspor,Maç Sonucu :: MS X,34,"3,5",
2025-09-14,19:00:00,2287948,Fredrikstad FK II,Stabaek II,İlk Yarı Karşılıklı Gol :: İY KG Var,34,"2,98",
2025-09-14,15:00:00,2288645,Celta Vigo,Girona,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,34,"2,96",
2025-09-14,13:00:00,2285321,M. Legnica,Polonia Varş,İlk Yarı Karşılıklı Gol :: İY KG Var,34,"3,2",
2025-09-14,17:45:00,2288924,Telstar,F. Sittard,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,13",
2025-09-14,18:00:00,2352374,Club Africain,CS Sfaxien,Maç Sonucu :: MS X,34,"2,96",
2025-09-14,20:30:00,2288975,1860 Münih,TSV Havelse,İlk Yarı Skoru :: 1-0,34,"2,98",
2025-09-14,14:30:00,2374348,Nantong Zhiyun,S. Dongwu,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,34,"3,46",
2025-09-14,20:00:00,2288547,Chaves,CD Feirense,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,34,"3,4",
2025-09-14,16:00:00,2288931,Bandırmaspor,Keçiörengücü,Maç Sonucu :: MS X,34,"3,38",
2025-09-14,16:00:00,2288931,Bandırmaspor,Keçiörengücü,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",34,"3,03",
2025-09-14,17:00:00,2288614,Bragantino,Recife,"Toplam Gol Alt/Üst :: 3,5 Üst",34,"3,41",
2025-09-14,16:00:00,2288743,AC Bra,Torres,İkinci Yarı Sonucu :: 2.Y 1,34,"3,03",
2025-09-14,16:00:00,2352409,FF Jaro,Oulu,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,01",
2025-09-14,17:00:00,2287889,Baltika,Zenit,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",34,"3,66",
2025-09-14,17:00:00,2287889,Baltika,Zenit,İkinci Yarı Sonucu :: 2.Y 1,34,"4,05",
2025-09-14,02:30:00,2285053,Montreal Impact,St. Louis,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,05",
2025-09-14,17:00:00,2288077,Cercle Brugge,Charleroi,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,33",
2025-09-14,14:30:00,2288817,G.Fürth,Kaiserslautern,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,06",
2025-09-14,19:00:00,2288312,Sassuolo,Lazio,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"2,99",
2025-09-14,00:00:00,2285955,Loudoun Utd.,San Antonio,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,34,"3,2",
2025-09-15,02:00:00,2288706,Df. Justicia,Platense,Hangi Yarıda Daha Fazla Gol Atılır? :: 1. Yarı,34,"3,04",
2025-09-15,20:00:00,2291367,AIK,Brommapojkar,Maç Sonucu :: MS X,34,"3,27",
2025-09-15,01:00:00,2270773,Estudiantes R.C.,Mitre Santia,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",34,"3,32",
2025-09-15,00:15:00,2285681,CD Platense Municipa,CD Fas,Maç Sonucu :: MS X,34,"3,13",
2025-09-15,00:30:00,2300384,Athletic Club MG,Botafogo,Maç Sonucu :: MS X,34,"2,95",
2025-09-15,21:45:00,2291316,Como,Genoa,"Toplam Gol Alt/Üst :: 3,5 Üst",34,"3,33",
2025-09-15,22:15:00,2288089,Oliveirense,A. de Viseu,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,34,"3,1",
2025-09-15,22:15:00,2288089,Oliveirense,A. de Viseu,İkinci Yarı Sonucu :: 2.Y 1,34,3,
2025-09-15,18:00:00,2372492,Opava,FC Banik Ostrava B,Maç Sonucu :: MS X,34,"3,08",
2025-09-12,20:30:00,2372549,Orleans,Bourg-Peronn,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,38",
2025-09-12,20:30:00,2372547,Dijon,Villefranche,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"4,18",
2025-09-12,21:30:00,2372558,Avellino,Monza,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,19",
2025-09-12,22:00:00,2372570,Sevilla,Elche,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"3,26",
2025-09-12,21:00:00,2372552,Amiens,Bastia,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,17",
2025-09-12,17:00:00,2305729,Al Khalidiyah,Aali,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,33,"3,07",
2025-09-12,20:00:00,2282215,Masr,Ismaily,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",33,"3,18",
2025-09-12,21:30:00,2372562,Potenza,Crotone,"Toplam Gol Alt/Üst :: 1,5 Alt",33,"3,05",
2025-09-12,21:00:00,2372553,Le Mans,Rodez,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,42",
2025-09-12,20:15:00,2289100,Hercules CF,Algeciras CF,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,52",
2025-09-12,18:00:00,2284739,LKS Lodz II,Olimpia,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,33,"3,05",
2025-09-12,21:15:00,2282210,N. Xamax,Wil 1900,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,12",
2025-09-12,20:00:00,2282265,IK Franke,FC Jarfalla,İlk Yarı Karşılıklı Gol :: İY KG Var,33,"3,05",
2025-09-12,21:00:00,2305857,Al Ittihad,Al Fateh,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: Eşit,33,"3,05",
2025-09-12,20:00:00,2287925,Altglienicke,FSV Zwickau,Maç Sonucu :: MS X,33,"3,18",
2025-09-12,21:45:00,2282703,UCD,Longford,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,55",
2025-09-12,21:00:00,2372554,Pau,Red Star,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,38",
2025-09-12,20:00:00,2287946,Sonderjyske,Randers,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,17",
2025-09-13,15:00:00,2282614,Grenoble,Dunkerque,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,21",
2025-09-13,17:00:00,2285460,Arbroath,Dunfermline Athletic,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,07",
2025-09-13,19:30:00,2288108,Huesca,Malaga,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"4,96",
2025-09-13,12:00:00,2285297,Fukushima Utd.,Kamatamare Sanuki,Maç Sonucu :: MS X,33,"3,08",
2025-09-13,17:00:00,2285073,Exeter City,Port Vale,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,16",
2025-09-13,14:30:00,2285112,Barry Utd,Bala Town,Maç Sonucu :: MS X,33,"3,48",
2025-09-13,19:30:00,2287878,Krasnodar,Akron Tolyatti,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,33,"3,05",
2025-09-13,14:30:00,2285898,Crawley Town,Cheltenham,Maç Sonucu :: MS X,33,"3,14",
2025-09-13,16:00:00,2285302,Oddevold,Brage,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,19",
2025-09-13,19:30:00,2287931,Ath. Bilbao,Alaves,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"4,32",
2025-09-13,19:30:00,2287931,Ath. Bilbao,Alaves,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,71",
2025-09-13,17:00:00,2286124,Zulte Waregem,OH Leuven,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,31",
2025-09-13,16:00:00,2288681,Boluspor,Manisa FK,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"3,06",
2025-09-13,16:00:00,2288301,İstanbulspor,Ümraniyespor,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,07",
2025-09-13,19:00:00,2288809,Çorum FK,Van Spor FK,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,33,"3,18",
2025-09-13,15:00:00,2288508,Kolding,Hvidovre,Maç Sonucu :: MS X,33,"3,34",
2025-09-13,17:00:00,2284791,Coventry City,Norwich,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS X ve 4,5 Alt",33,"3,29",
2025-09-13,20:00:00,2289033,Beşiktaş,Başakşehir,Maç Sonucu :: MS X,33,"3,53",
2025-09-13,22:45:00,2288002,Independiente,Banfield,Maç Sonucu :: MS X,33,"3,04",
2025-09-13,15:00:00,2288216,Getafe,Real Oviedo,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"4,4",
2025-09-13,15:00:00,2282113,Annecy FC,Reims,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,29",
2025-09-13,18:00:00,2352331,Monastir,Etoile Sahel,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Var",33,"3,23",
2025-09-13,14:30:00,2285194,Oxford Utd.,Leicester,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",33,"3,13",
2025-09-13,17:00:00,2284691,Cry. Palace,Sunderland,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,25",
2025-09-13,17:00:00,2286109,Swansea,Hull City,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"3,37",
2025-09-13,22:00:00,2288883,R. Valladolid,Almeria,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,29",
2025-09-13,01:00:00,2372573,Huracan,Velez,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,33,"3,08",
2025-09-13,01:00:00,2372573,Huracan,Velez,İkinci Yarı Sonucu :: 2.Y 2,33,"3,53",
2025-09-13,17:00:00,2285126,Shrewsbury,Salford City,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS 1 ve 3,5 Alt",33,"3,04",
2025-09-13,16:30:00,2285247,Union Berlin,Hoffenheim,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,19",
2025-09-13,19:45:00,2286047,Hibernian,Dundee Utd.,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"3,14",
2025-09-13,19:45:00,2286047,Hibernian,Dundee Utd.,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,33,"3,08",
2025-09-13,17:15:00,2288650,Cadiz,Eibar,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"4,53",
2025-09-13,16:30:00,2284727,Heidenheim,B.Dortmund,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Evet,33,"3,08",
2025-09-13,17:00:00,2285722,Aberdeen,Livingston,Maç Sonucu :: MS X,33,"3,24",
2025-09-13,17:00:00,2285359,Rangers,Hearts,Maç Sonucu :: MS X,33,"3,59",
2025-09-13,17:15:00,2288768,Villarreal B,CE Europa,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,33,"3,33",
2025-09-13,17:00:00,2285988,West Brom,Derby County,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"4,14",
2025-09-13,17:00:00,2285988,West Brom,Derby County,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,89",
2025-09-13,17:00:00,2285458,Stoke City,Birmingham,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS 2 ve 2,5 Üst",33,"3,58",
2025-09-13,17:00:00,2284891,Cliftonville,Ballymena Utd.,Maç Sonucu :: MS X,33,"3,3",
2025-09-13,17:00:00,2288736,Molde,Fredrikstad,Maç Sonucu :: MS X,33,"3,44",
2025-09-13,17:00:00,2285571,Tranmere,Newport C.,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"3,31",
2025-09-13,17:30:00,2284731,Ajax,Zwolle,Deplasman Herhangi Bir Yarıyı Kazanır :: Evet,33,"3,69",
2025-09-13,17:30:00,2284731,Ajax,Zwolle,İlk Yarı Skoru :: 1-0,33,"3,04",
2025-09-13,21:30:00,2270863,Estudiantes Caseros,Unidos,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",33,"3,49",
2025-09-13,20:30:00,2284850,Stal Rzeszow,Z. Pruszkow,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,15",
2025-09-13,13:00:00,2286143,Gamba Osaka,Urawa Red,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,31",
2025-09-13,19:00:00,2287893,Sivasspor,Sarıyer,Maç Sonucu :: MS X,33,"3,19",
2025-09-13,19:00:00,2288226,Brann,Valerenga,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,33,"3,6",
2025-09-13,21:00:00,2359709,Belouizdad,JS Saoura,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",33,"3,36",
2025-09-13,16:00:00,2285624,Banik Ostrava,S. Liberec,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,33,"3,11",
2025-09-13,19:00:00,2359686,ASO Chlef,MC EL Bayadh,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",33,"3,19",
2025-09-13,17:30:00,2288640,Estoril,Avs Futebol,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",33,"3,53",
2025-09-13,17:30:00,2288640,Estoril,Avs Futebol,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,67",
2025-09-13,17:00:00,2285254,Bristol R.,Barrow,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"3,09",
2025-09-14,16:00:00,2288234,Atalanta,Lecce,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,33,"3,22",
2025-09-14,15:30:00,2288285,Heracles,AZ Alkmaar,Deplasman Herhangi Bir Yarıyı Kazanır :: Hayır,33,"3,11",
2025-09-14,21:00:00,2288946,Gymnasia,Union Santa Fe,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",33,"3,29",
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,"Toplam Gol Alt/Üst :: 3,5 Üst",33,"4,64",
2025-09-14,17:30:00,2288558,Estrela Amadora,V.Guimaraes,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,18",
2025-09-14,16:00:00,2287965,Lille,Toulouse,Maç Sonucu :: MS X,33,"3,35",
2025-09-14,22:30:00,2270347,Deportivo Madryn,CA Alvarado,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",33,"3,5",
2025-09-14,14:00:00,2287838,Southampton,Portsmouth,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS X ve 4,5 Alt",33,"3,2",
2025-09-14,03:30:00,2287947,Chicago Fire,New York City,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,17",
2025-09-14,17:00:00,2288420,Kayserispor,Göztepe,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,05",
2025-09-14,21:45:00,2288306,Milan,Bologna,Maç Sonucu :: MS X,33,"3,13",
2025-09-14,20:15:00,2287905,Haugesund,Rosenborg,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Evet,33,"3,37",
2025-09-14,15:30:00,2288934,Utrecht,Groningen,Maç Sonucu :: MS X,33,"3,44",
2025-09-14,21:00:00,2287819,Instituto,Argentinos J.,Hangi Yarıda Daha Fazla Gol Atılır? :: 1. Yarı,33,"3,05",
2025-09-14,16:00:00,2287912,Trelleborgs,Sandvikens,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,19",
2025-09-14,18:00:00,2285343,Z Michalovce,Tatran Presov,İlk Yarı Karşılıklı Gol :: İY KG Var,33,"3,23",
2025-09-14,03:30:00,2289060,Dallas,Austin,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,18",
2025-09-14,19:15:00,2288258,Pontevedra,Tenerife,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,18",
2025-09-14,20:00:00,2287982,Kahrabaa Is.,Wadi Degla,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,33,"3,17",
2025-09-14,22:00:00,2288066,Juventude,Flamengo,Deplasman Herhangi Bir Yarıyı Kazanır :: Hayır,33,"3,39",
2025-09-14,22:30:00,2289037,Braga,Gil Vicente,Hangi Yarıda Daha Fazla Gol Atılır? :: Eşit,33,"3,18",
2025-09-14,14:00:00,2285638,Jablonec,Pardubice,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,33,"3,13",
